probe_id	gene_symbol	entrez_id	ensembl_id
3089469	SORBS3	10174	ENSG00000120896
3089535	PDLIM2	64236	ENSG00000120913
3089569	C8orf58	541565	ENSG00000241852
3089591	C8orf58	541565	ENSG00000241852
3089597	CCAR2	57805	ENSG00000158941
3089724	LOC101929237	101929237	ENSG00000248738
3089740	RHOBTB2	23221	ENSG00000008853
3089788	LOC286059	286059	ENSG00000246130
3089797	LOC286059	286059	ENSG00000246130
3089816	TNFRSF10C	8794	ENSG00000173535
3089846	LOC389641	389641	ENSG00000246582
3089853	CHMP7	91782	ENSG00000147457
3089893	R3HCC1	203069	ENSG00000104679
3089932	LOC100507156	100507156	ENSG00000253837
3090006	SLC25A37	51312	ENSG00000147454
3090051	SLC25A37	51312	ENSG00000147454
3090053	SLC25A37	51312	ENSG00000147454
3090156	LOC105379328	105379328	NA
3090209	ADAM28	10863	ENSG00000042980
3090272	ADAM28	10863	ENSG00000042980
3090276	ADAM28	10863	ENSG00000042980
3090279	ADAM28	10863	ENSG00000042980
3090294	ADAMDEC1	27299	ENSG00000134028
3090326	ADAM7	8756	ENSG00000069206
3090475	LOC105379330	105379330	NA
3090512	DOCK5	80005	ENSG00000147459
3090697	CDCA2	157313	ENSG00000184661
3090784	LOC105379332	105379332	NA
3090787	LOC105379332	105379332	NA
3090922	PPP2R2A	5520	ENSG00000221914
3091000	BNIP3L	665	ENSG00000104765
3091077	DPYSL2	1808	ENSG00000092964
3091267	LOC105379340	105379340	NA
3091269	LOC105379340	105379340	NA
3091301	PTK2B	2185	ENSG00000120899
3091403	EPHX2	2053	ENSG00000120915
3091475	SCARA3	51435	ENSG00000168077
3091554	ESCO2	157570	ENSG00000171320
3091606	LOC105379342	105379342	NA
3091628	ELP3	55140	ENSG00000134014
3091699	PNOC	5368	ENSG00000168081
3091746	FZD3	7976	ENSG00000104290
3091778	FZD3	7976	ENSG00000104290
3091780	FZD3	7976	ENSG00000104290
3091782	FZD3	7976	ENSG00000104290
3091784	FZD3	7976	ENSG00000104290
3091787	FZD3	7976	ENSG00000104290
3091790	FZD3	7976	ENSG00000104290
3091797	EXTL3	2137	ENSG00000012232
3091848	HMBOX1	79618	ENSG00000147421
3091928	HMBOX1	79618	ENSG00000147421
3092109	LOC105379352	105379352	NA
3092164	LINC02099	101929450	ENSG00000253490
3092174	LINC02099	101929450	ENSG00000253490
3092195	LOC105379354	105379354	NA
3092216	LINC02209	286135	ENSG00000253279
3092251	MAP2K1	5604	ENSG00000169032
3092276	LEPROTL1	23484	ENSG00000104660
3092325	DCTN6	10671	ENSG00000104671
3092383	TUBB	203068	NA
3092569	SMIM18	100507341	ENSG00000253457
3092646	LOC105379357	105379357	NA
3092663	WRN	7486	ENSG00000165392
3092761	LOC101929492	101929492	NA
3092988	NRG1-IT1	100856811	NA
3093113	NRG1-IT3	100874286	ENSG00000254049
3093149	LOC105379362	105379362	NA
3093179	LOC105379362	105379362	NA
3093181	LOC105379362	105379362	NA
3093259	MAK16	84549	ENSG00000198042
3093275	SNORD13	692084	ENSG00000239039
3093329	LOC105379364	105379364	NA
3093392	LOC105379365	105379365	NA
3093398	LOC105379365	105379365	NA
3093413	LOC105379365	105379365	NA
3093478	LINC01288	103689844	ENSG00000254344
3093508	LOC105379369	105379369	NA
3093526	UNC5D	137970	ENSG00000156687
3093781	KCNU1	157855	ENSG00000215262
3093967	LOC105379378	105379378	NA
3094112	LOC105379379	105379379	NA
3094157	ZNF703	80139	ENSG00000183779
3094202	ZNF703	80139	ENSG00000183779
3094223	LOC101929622	101929622	NA
3094225	LOC101929622	101929622	NA
3094245	ERLIN2	11160	ENSG00000147475
3094280	ERLIN2	11160	ENSG00000147475
3094282	ERLIN2	11160	ENSG00000147475
3094286	PLPBP	11212	ENSG00000147471
3094334	ADGRA2	25960	ENSG00000020181
3094407	RAB11FIP1	80223	ENSG00000156675
3094409	RAB11FIP1	80223	ENSG00000156675
3094447	ASH2L	9070	ENSG00000129691
3094490	LOC105379382	105379382	NA
3094494	BAG4	9530	ENSG00000156735
3094514	DDHD2	23259	ENSG00000085788
3094578	NSD3	54904	ENSG00000147548
3094599	NSD3	54904	ENSG00000147548
3094603	NSD3	54904	ENSG00000147548
3094606	NSD3	54904	ENSG00000147548
3094611	LETM2	137994	ENSG00000165046
3094723	LOC105379384	105379384	NA
3094778	TACC1	6867	ENSG00000147526
3094925	PLEKHA2	59339	ENSG00000169499
3094980	HTRA4	203100	ENSG00000169495
3095002	ADAM9	8754	NA
3095057	ADAM32	203102	NA
3095110	ADAM5	255926	ENSG00000196115
3095114	ADAM5	255926	ENSG00000196115
3095152	ADAM18	8749	NA
3095203	LOC100130964	100130964	NA
3095223	IDO1	3620	ENSG00000131203
3095257	IDO2	169355	ENSG00000188676
3095295	LOC105379385	105379385	NA
3095309	LOC105379386	105379386	NA
3095313	C8orf4	56892	ENSG00000176907
3095323	LOC105379385	105379385	NA
3095329	LOC105379385	105379385	NA
3095362	LOC105379388	105379388	NA
3095490	LOC105379389	105379389	NA
3095700	LOC105379391	105379391	ENSG00000253396
3095719	GOLGA7	51125	ENSG00000147533
3095766	GINS4	84296	ENSG00000147536
3095815	GPAT4	137964	ENSG00000158669
3095870	GPAT4	137964	ENSG00000158669
3095925	LOC105379392	105379392	NA
3096007	AP3M2	10947	ENSG00000070718
3096168	LOC105379395	105379395	NA
3096171	POLB	5423	ENSG00000070501
3096214	VDAC3	7419	ENSG00000078668
3096271	SMIM19	114926	ENSG00000176209
3096322	CHRNB3	1142	ENSG00000147432
3096428	FNTA	2339	ENSG00000168522
3096545	POMK	84197	ENSG00000185900
3096575	HGSNAT	138050	ENSG00000165102
3096638	POTEA	340441	NA
3096686	LOC105379397	105379397	NA
3096773	LOC105375811	105375811	NA
3096803	LINC00293	497634	ENSG00000253314
3096884	LOC105375815	105375815	NA
3096912	LOC100287846	100287846	NA
3096917	LOC100287846	100287846	NA
3096932	SPIDR	23514	ENSG00000164808
3097125	SPIDR	23514	ENSG00000164808
3097152	MCM4	4173	ENSG00000104738
3097208	UBE2V2	7336	ENSG00000169139
3097385	LOC101929268	101929268	ENSG00000253608
3097401	FLJ46365	401459	NA
3097444	LOC101929217	101929217	ENSG00000253455
3097580	C8orf22	492307	ENSG00000168333
3097607	LOC105375826	105375826	NA
3097701	SNTG1	54212	ENSG00000147481
3097848	LOC105375831	105375831	NA
3097943	PCMTD1	115294	ENSG00000168300
3097958	LOC102724330	102724330	NA
3097989	LOC102724330	102724330	NA
3097994	LOC286071	286071	NA
3098047	LOC101929341	101929341	ENSG00000253551
3098174	LOC644727	644727	NA
3098176	LOC644727	644727	NA
3098213	NPBWR1	2831	ENSG00000183729
3098241	LOC105375836	105375836	NA
3098356	NREP	9315	ENSG00000134986
3098378	RGS20	8601	ENSG00000147509
3098454	MRPL15	29088	ENSG00000137547
3098501	RNU105C	26766	ENSG00000199212
3098549	SOX17	64321	ENSG00000164736
3098570	RP1	6101	ENSG00000104237
3098641	RP1	6101	ENSG00000104237
3098645	RP1	6101	ENSG00000104237
3098651	RP1	6101	ENSG00000104237
3098654	RP1	6101	ENSG00000104237
3098756	XKR4	114786	ENSG00000206579
3098813	LOC105375844	105375844	NA
3098887	LOC157503	157503	NA
3098889	LOC157503	157503	NA
3098892	LOC157503	157503	NA
3098894	LOC157503	157503	NA
3098896	LOC157503	157503	NA
3098898	LOC157503	157503	NA
3098914	LOC105375845	105375845	NA
3098935	TGS1	96764	ENSG00000137574
3098977	LYN	4067	ENSG00000254087
3099071	LOC105375847	105375847	NA
3099089	CHCHD7	79145	ENSG00000170791
3099152	LOC101929415	101929415	ENSG00000254254
3099184	LOC105375852	105375852	NA
3099281	LOC105375854	105375854	NA
3099333	LINC01606	100507651	ENSG00000253301
3099377	LOC286177	286177	NA
3099388	LOC286177	286177	NA
3099390	LINC00588	26138	NA
3099430	LOC101929488	101929488	ENSG00000253871
3099472	LOC105375855	105375855	NA
3099477	LOC105375856	105375856	NA
3099526	LOC286178	286178	ENSG00000254139
3099561	LINC01602	100505477	ENSG00000205293
3099566	FAM110B	90362	ENSG00000169122
3099750	SDCBP	6386	ENSG00000137575
3099793	NSMAF	8439	ENSG00000035681
3099913	LOC100505501	100505501	ENSG00000167912
3099977	LOC105375859	105375859	NA
3099981	LOC105375859	105375859	NA
3100166	RAB2A	5862	ENSG00000104388
3100250	CHD7	55636	ENSG00000171316
3100354	CHD7	55636	ENSG00000171316
3100497	CLVS1	157807	ENSG00000177182
3100592	ASPH	444	NA
3100602	MIR4470	100616484	ENSG00000264408
3100624	LOC101929628	101929628	NA
3100657	LOC101929628	101929628	NA
3100866	SRPK2	6733	ENSG00000135250
3100909	YTHDF3	253943	ENSG00000185728
3100979	LOC105375874	105375874	NA
3100983	LOC102724612	102724612	ENSG00000253894
3101034	LINC01289	286184	ENSG00000253734
3101106	LOC105375877	105375877	NA
3101125	MIR124-2HG	100130155	ENSG00000254377
3101127	MIR124-2HG	100130155	ENSG00000254377
3101129	MIR124-2HG	100130155	ENSG00000254377
3101153	BHLHE22	27319	ENSG00000180828
3101280	LOC105375881	105375881	NA
3101385	MTFR1	9650	ENSG00000066855
3101475	DNAJC5B	85479	ENSG00000147570
3101514	TRIM55	84675	ENSG00000147573
3101571	LINC00967	100505659	ENSG00000253138
3101622	RRS1	23212	ENSG00000179041
3101629	ADHFE1	137872	ENSG00000147576
3101681	C8orf46	254778	ENSG00000169085
3101744	LOC105375884	105375884	NA
3101794	C8orf44-SGK3	100533105	ENSG00000270024
3101851	MCMDC2	157777	ENSG00000178460
3101893	CSPP1	79848	ENSG00000104218
3101985	LOC102724708	102724708	NA
3102021	MLLT6	4302	NA
3102096	PREX2	80243	ENSG00000046889
3102204	C8orf34	116328	ENSG00000165084
3102320	TPM4	7171	ENSG00000167460
3102372	SULF1	23213	ENSG00000137573
3102534	LOC101929759	101929759	ENSG00000246528
3102558	SDCBPP2	100129960	NA
3102689	LOC101926892	101926892	ENSG00000253967
3102717	LACTB2-AS1	286190	ENSG00000246366
3102732	XKR9	389668	ENSG00000221947
3102913	MSC-AS1	100132891	ENSG00000235531
3103024	LOC105375896	105375896	NA
3103033	LOC105375896	105375896	NA
3103156	LOC101926908	101926908	ENSG00000253726
3103182	LOC100288310	100288310	NA
3103187	TERF1	7013	ENSG00000147601
3103274	LOC105375901	105375901	NA
3103293	RDH10	157506	ENSG00000121039
3103357	STAU2-AS1	100128126	ENSG00000253302
3103479	LINC01617	101926947	NA
3103481	LINC01617	101926947	NA
3103486	LINC01617	101926947	NA
3103494	TMEM70	54968	ENSG00000175606
3103523	LY96	23643	ENSG00000154589
3103574	LOC105375903	105375903	ENSG00000253983
3103607	GDAP1	54332	ENSG00000104381
3103667	MIR2052HG	441355	ENSG00000254349
3103703	PI15	51050	ENSG00000137558
3103719	PI15	51050	ENSG00000137558
3103722	PI15	51050	ENSG00000137558
3103724	PI15	51050	ENSG00000137558
3103745	CRISPLD1	83690	ENSG00000121005
3103818	HNF4G	3174	ENSG00000164749
3103953	LINC01109	102216341	NA
3104013	ZFHX4	79776	ENSG00000091656
3104186	LOC102724874	102724874	NA
3104260	PKIA	5569	ENSG00000171033
3104323	ZC2HC1A	51101	ENSG00000104427
3104489	STMN2	11075	ENSG00000104435
3104548	LINC01607	101927067	ENSG00000272138
3104631	LOC105375919	105375919	NA
3104698	ZBTB10	65986	ENSG00000205189
3104916	LOC105375924	105375924	NA
3104978	LOC101927118	101927118	NA
3105000	LOC101927118	101927118	NA
3105033	CHMP4C	92421	ENSG00000164695
3105054	LOC105375928	105375928	NA
3105093	LOC105375930	105375930	NA
3105117	LOC105375931	105375931	NA
3105138	LOC105375931	105375931	NA
3105227	LINC01419	103352670	ENSG00000253898
3105271	RALYL	138046	ENSG00000184672
3105430	LRRCC1	85444	ENSG00000133739
3105465	E2F5	1875	ENSG00000133740
3105467	E2F5	1875	ENSG00000133740
3105506	CA13	377677	ENSG00000185015
3105581	CA3	761	ENSG00000164879
3105600	CA2	760	ENSG00000104267
3105633	LOC105375937	105375937	NA
3105749	ATP6V0D2	245972	ENSG00000147614
3105777	WWP1	11059	ENSG00000123124
3105904	CPNE3	8895	ENSG00000085719
3105979	CNBD1	168975	ENSG00000176571
3106243	RIPK2	8767	ENSG00000104312
3106276	OSGIN2	734	ENSG00000164823
3106310	DECR1	1666	ENSG00000104325
3106454	LOC102724670	102724670	NA
3106479	NECAB1	64168	ENSG00000123119
3106539	OTUD6B	51633	ENSG00000155100
3106896	LOC101926956	101926956	NA
3107046	LOC105375644	105375644	NA
3107048	LOC105375644	105375644	NA
3107116	LOC105375641	105375641	NA
3107151	FAM92A	137392	ENSG00000188343
3107234	RBM12B-AS1	55472	ENSG00000279331
3107239	LOC105375645	105375645	ENSG00000253848
3107242	TMEM67	91147	ENSG00000164953
3107305	TMEM67	91147	ENSG00000164953
3107342	PDP1	54704	ENSG00000164951
3107512	LOC101926977	101926977	NA
3107523	LOC101926977	101926977	NA
3107529	MAST2	23139	ENSG00000086015
3107548	ESRP1	54845	ENSG00000104413
3107606	DPY19L4	286148	ENSG00000156162
3107661	INTS8	55656	ENSG00000164941
3107724	NDUFAF6	137682	ENSG00000156170
3107798	NDUFAF6	137682	ENSG00000156170
3107828	PLEKHF2	79666	ENSG00000175895
3107869	C8orf37-AS1	100616530	ENSG00000253773
3108062	LOC101927039	101927039	NA
3108136	LOC105375653	105375653	NA
3108146	SDC2	6383	ENSG00000169439
3108318	LOC105375655	105375655	NA
3108433	MTDH	92140	ENSG00000147649
3108489	LAPTM4B	55353	ENSG00000104341
3108526	MATN2	4147	ENSG00000132561
3108648	ERICH5	203111	ENSG00000177459
3108782	KCNS2	3788	ENSG00000156486
3108859	OSR2	116039	ENSG00000164920
3108901	VPS13B	157680	ENSG00000132549
3109171	ESRG	790952	ENSG00000265992
3109191	POLR2K	5440	ENSG00000147669
3109201	SPAG1	6674	ENSG00000104450
3109362	LOC105375671	105375671	NA
3109407	LOC105375673	105375673	NA
3109481	LOC401471	401471	NA
3109495	FLJ42969	441374	ENSG00000248599
3109539	LOC105375675	105375675	NA
3109584	LOC107984005	107984005	NA
3109600	NACAP1	83955	ENSG00000228224
3109687	GRHL2	79977	ENSG00000083307
3109877	LOC104054148	104054148	NA
3109894	UBR5-AS1	101927221	ENSG00000246263
3109902	UBR5	51366	ENSG00000104517
3109904	UBR5	51366	ENSG00000104517
3109914	UBR5	51366	ENSG00000104517
3109956	LOC105375683	105375683	NA
3109958	LOC105375683	105375683	NA
3109960	ODF1	4956	ENSG00000155087
3110019	LOC101927245	101927245	NA
3110055	LOC401472	401472	ENSG00000253669
3110078	AZIN1-AS1	100506753	NA
3110171	ATP6V1C1	528	ENSG00000155097
3110272	FZD6	8323	ENSG00000164930
3110317	CTHRC1	115908	ENSG00000164932
3110341	DCAF13	25879	ENSG00000164934
3110395	RIMS2	9699	ENSG00000176406
3110608	DCSTAMP	81501	ENSG00000164935
3110707	LOC105375694	105375694	NA
3110789	ZFPM2	23414	ENSG00000169946
3110972	SLC16A14	151473	ENSG00000163053
3110999	OXR1	55074	ENSG00000164830
3111228	NRBF2	29982	ENSG00000148572
3111375	EMC2	9694	ENSG00000104412
3111485	TRHR	7201	ENSG00000174417
3111530	ENY2	56943	ENSG00000120533
3111561	PKHD1L1	93035	ENSG00000205038
3111683	PKHD1L1	93035	ENSG00000205038
3111685	PKHD1L1	93035	ENSG00000205038
3111695	EBAG9	9166	ENSG00000147654
3111756	LOC100132813	100132813	ENSG00000248050
3111946	LINC02237	105375706	ENSG00000253434
3111979	LINC02237	105375706	ENSG00000253434
3111985	LINC02237	105375706	ENSG00000253434
3112004	LOC105375707	105375707	NA
3112111	LOC105375709	105375709	NA
3112473	LOC105375711	105375711	NA
3112491	LOC105375711	105375711	NA
3112512	LOC105375712	105375712	NA
3112543	UTP23	84294	ENSG00000147679
3112573	RAD21-AS1	644660	ENSG00000253327
3112576	AARD	441376	ENSG00000205002
3112584	SLC30A8	169026	ENSG00000164756
3112713	MED30	90390	ENSG00000164758
3112910	EXT1	2131	ENSG00000182197
3112949	LOC105375724	105375724	NA
3113044	LOC105375724	105375724	NA
3113083	SAMD12-AS1	552860	ENSG00000281641
3113133	COLEC10	10584	ENSG00000184374
3113175	LOC105375725	105375725	NA
3113180	MAL2	114569	ENSG00000147676
3113202	NOV	4856	ENSG00000136999
3113274	LOC105375728	105375728	NA
3113280	DEPTOR	64798	ENSG00000155792
3113350	LOC105375730	105375730	NA
3113447	COL14A1	7373	ENSG00000187955
3113456	MTBP	27085	ENSG00000172167
3113552	LOC101927543	101927543	ENSG00000248318
3113575	SNTB1	6641	ENSG00000172164
3113684	HAS2-AS1	594842	NA
3113697	HAS2-AS1	594842	NA
3113894	ZHX2	22882	ENSG00000178764
3113989	ZHX2	22882	ENSG00000178764
3114022	ZHX2	22882	ENSG00000178764
3114064	TBC1D31	93594	ENSG00000156787
3114111	FAM83A	84985	ENSG00000147689
3114240	WDYHV1	55093	ENSG00000156795
3114310	CPD	1362	ENSG00000108582
3114328	LOC105375738	105375738	NA
3114337	LOC105375738	105375738	NA
3114339	LOC105375738	105375738	NA
3114341	LOC105375738	105375738	NA
3114358	FAM91A1	157769	ENSG00000176853
3114409	FAM91A1	157769	ENSG00000176853
3114415	FAM91A1	157769	ENSG00000176853
3114425	FER1L6	654463	ENSG00000214814
3114441	FER1L6	654463	ENSG00000214814
3114443	FER1L6	654463	ENSG00000214814
3114475	FER1L6	654463	ENSG00000214814
3114477	FER1L6	654463	ENSG00000214814
3114510	FER1L6	654463	ENSG00000214814
3114512	FER1L6	654463	ENSG00000214814
3114588	GATA4	2626	ENSG00000136574
3114600	TRMT12	55039	ENSG00000183665
3114618	RNF139	11236	ENSG00000170881
3114649	NDUFB9	4715	ENSG00000147684
3114674	LOC105375740	105375740	NA
3114676	LOC105375740	105375740	NA
3114810	LINC00964	157381	ENSG00000249816
3114820	ZNF572	137209	ENSG00000180938
3114832	SQLE	6713	ENSG00000104549
3114878	NSMCE2	286053	ENSG00000156831
3115008	TRIB1	10221	ENSG00000173334
3115056	LOC105375746	105375746	NA
3115193	LOC101927657	101927657	ENSG00000244791
3115210	LOC105375749	105375749	NA
3115217	LOC105375750	105375750	ENSG00000253530
3115301	PCAT1	100750225	ENSG00000253438
3115342	PRNCR1	101867536	ENSG00000282961
3115346	PRNCR1	101867536	ENSG00000282961
3115371	CASC21	103021164	NA
3115504	MYC	4609	ENSG00000136997
3115689	BCYRN1	618	ENSG00000236824
3116211	LOC105375762	105375762	NA
3116251	LOC105375760	105375760	NA
3116320	EFR3A	23167	ENSG00000132294
3116523	LOC105375767	105375767	NA
3116535	PHF20L1	51105	ENSG00000129292
3116614	TG	7038	ENSG00000042832
3116715	LOC105375769	105375769	NA
3116814	PTCSC1	100302522	NA
3116816	PTCSC1	100302522	NA
3116839	WISP1	8840	ENSG00000104415
3116970	LOC101927822	101927822	ENSG00000253593
3117152	ZFAT-AS1	594840	ENSG00000248492
3117242	NCRNA00250	552853	ENSG00000253433
3117248	LOC101927845	101927845	ENSG00000251218
3117315	LINC01591	286094	ENSG00000254083
3117384	KHDRBS3	10656	ENSG00000131773
3117813	LOC105375776	105375776	NA
3118153	LOC105375777	105375777	NA
3118180	LOC105375781	105375781	NA
3118277	C8orf17	100507249	NA
3118443	LOC105375782	105375782	NA
3118451	CHRAC1	54108	ENSG00000104472
3118644	LOC105375784	105375784	NA
3118651	DENND3	22898	ENSG00000105339
3118788	LINC01300	731779	NA
3118793	LOC101928037	101928037	NA
3118818	PTP4A3	11156	NA
3118838	FP248	101930072	NA
3119000	LINC00051	619434	ENSG00000254008
3119200	PSCA	8000	ENSG00000167653
3119213	LY6K	54742	ENSG00000160886
3119236	THEM6	51337	ENSG00000130193
3119289	GML	2765	ENSG00000104499
3119330	LOC105375794	105375794	NA
3119332	LOC105375794	105375794	NA
3119335	LOC105375794	105375794	NA
3119376	C8orf31	286122	ENSG00000177335
3119432	GPIHBP1	338328	ENSG00000277494
3119450	ZFP41	286128	NA
3119464	ZFP41	286128	NA
3119503	ZFP41	286128	NA
3119505	ZFP41	286128	NA
3119514	ZFP41	286128	NA
3119516	ZNF696	79943	ENSG00000185730
3119541	ZNF696	79943	ENSG00000185730
3119572	RHPN1	114822	ENSG00000158106
3119624	MAFA-AS1	104326051	ENSG00000254338
3119656	GSDMD	79792	NA
3119708	TIGD5	84948	NA
3119735	ZNF623	9831	NA
3119765	ZNF707	286075	NA
3119781	BREA2	286076	NA
3119783	BREA2	286076	NA
3119786	LOC101928160	101928160	NA
3119792	MAPK15	225689	NA
3119826	FAM83H-AS1	100128338	NA
3119945	GRINA	2907	ENSG00000178719
3119968	SPATC1	375686	ENSG00000186583
3119970	SPATC1	375686	ENSG00000186583
3120021	GPAA1	8733	ENSG00000197858
3120051	CYC1	1537	ENSG00000179091
3120066	MAF1	84232	ENSG00000179632
3120086	WDR97	340390	ENSG00000179698
3120140	HGH1	51236	ENSG00000235173
3120160	MROH1	727957	ENSG00000179832
3120252	MROH1	727957	ENSG00000179832
3120319	SCX	642658	ENSG00000260428
3120329	HGH1	51236	ENSG00000235173
3120347	SCX	642658	ENSG00000260428
3120358	HSF1	3297	ENSG00000185122
3120443	SLC52A2	79581	ENSG00000185803
3120481	ADCK5	203054	ENSG00000173137
3120539	TONSL-AS1	100287098	NA
3120567	KIFC2	90990	ENSG00000167702
3120613	PPP1R16A	84988	ENSG00000160972
3120653	GPT	2875	ENSG00000167701
3120682	MFSD3	113655	ENSG00000167700
3120699	LRRC14	9684	ENSG00000160959
3120806	LOC100996662	100996662	NA
3120808	LOC100996662	100996662	NA
3120887	ZNF517	340385	ENSG00000197363
3120917	ZNF7	7553	ENSG00000147789
3121002	ZNF252P-AS1	286103	ENSG00000255559
3121023	C8orf33	65265	ENSG00000182307
3121110	LOC101927566	101927566	NA
3121122	LINC01128	643837	ENSG00000228794
3121198	TDRP	157695	ENSG00000180190
3121308	ERICH1	157697	NA
3121311	LOC105377774	105377774	NA
3121314	LOC105377774	105377774	NA
3121316	ERICH1	157697	NA
3121428	LOC286083	286083	NA
3121451	LOC105377776	105377776	NA
3121469	LOC105377775	105377775	NA
3121495	LOC105379626	105379626	NA
3121511	DLGAP2-AS1	100507435	NA
3121528	LOC100131395	100131395	ENSG00000282405
3121546	LOC105377778	105377778	NA
3121710	LOC101927815	101927815	NA
3121729	LOC101927815	101927815	NA
3121747	LOC401445	401445	NA
3122489	ANGPT2	285	ENSG00000091879
3122549	MCPH1-AS1	100507530	NA
3122551	MCPH1-AS1	100507530	NA
3122631	XKR5	389610	ENSG00000275591
3122678	DEFB1	1672	ENSG00000164825
3122703	DEFA6	1671	ENSG00000164822
3122750	DEFA9P	449492	ENSG00000233238
3122753	DEFA9P	449492	ENSG00000233238
3122755	DEFA9P	449492	ENSG00000233238
3122757	DEFA10P	449493	ENSG00000233531
3122822	DEFA7P	724067	NA
3122883	LOC101929400	101929400	NA
3122885	LOC729732	729732	ENSG00000283674
3122925	LINC00965	349196	NA
3122929	LINC00965	349196	NA
3122965	FAM66B	100128890	NA
3123108	LOC101929400	101929400	NA
3123146	LINC00965	349196	NA
3123217	DEFB108P1	503694	NA
3123247	DEFB109P1B	641517	NA
3123301	FAM90A1	55138	ENSG00000171847
3123331	FAM90A1	55138	ENSG00000171847
3123409	PRAG1	157285	ENSG00000275342
3123541	MFHAS1	9258	ENSG00000147324
3123675	PPP1R3B	79660	ENSG00000173281
3123760	LOC105379230	105379230	NA
3123914	LOC105379234	105379234	NA
3124032	LOC728868	728868	NA
3124074	RP1L1	94137	ENSG00000183638
3124159	SOX7	83595	ENSG00000171056
3124180	PINX1	54984	ENSG00000254093
3124218	LOC105379239	105379239	NA
3124322	LOC101929269	101929269	ENSG00000254839
3124333	XKR6	286046	ENSG00000171044
3124357	LINC00529	83647	NA
3124360	LOC157740	157740	NA
3124366	LOC101929290	101929290	NA
3124380	LOC100129129	100129129	NA
3124388	FAM167A	83648	ENSG00000154319
3124431	LOC105379241	105379241	NA
3124514	LOC105379243	105379243	NA
3124531	FDFT1	2222	ENSG00000079459
3124537	CTSB	1508	ENSG00000164733
3124626	DEFB136	613210	ENSG00000205884
3124633	DEFB134	613211	ENSG00000205882
3124642	LOC105369240	105369240	ENSG00000186146
3124727	LOC729732	729732	ENSG00000283674
3124851	FAM90A2P	729689	NA
3124855	FAM90A1	55138	ENSG00000171847
3125001	LONRF1	91694	ENSG00000154359
